,temp,dem,dem10
2012-09-02,  18.5, 286.1, 357.9
2012-09-03,  13.9, 348.2, 421.3
2012-09-04,  12.5, 362.0, 447.4
2012-09-05,  12.8, 372.1, 450.1
2012-09-06,  12.5, 376.3, 456.3
2012-09-07,  15.9, 353.1, 417.3
2012-09-08,  17.2, 318.5, 385.5
2012-09-09,  13.2, 297.1, 385.2
2012-09-10,  12.8, 345.9, 434.3
2012-09-11,  16.7, 345.8, 411.4
2012-09-12,  19.3, 343.1, 417.7
2012-09-13,  20.0, 340.6, 420.3
2012-09-14,  20.4, 341.7, 417.2
2012-09-15,  20.5, 320.5, 385.3
2012-09-16,  18.4, 295.6, 357.6
2012-09-17,  16.6, 346.3, 401.9
2012-09-18,  15.1, 357.6, 416.1
2012-09-19,  12.0, 366.4, 459.4
2012-09-20,  14.2, 362.8, 435.7
2012-09-21,  14.5, 356.4, 429.0
2012-09-22,  15.1, 320.4, 390.0
2012-09-23,  16.6, 286.1, 357.4
2012-09-24,  14.8, 297.0, 410.1
2012-09-25,   9.6, 359.6, 481.7
2012-09-26,   8.8, 363.4, 497.5
2012-09-27,  13.9, 359.1, 439.1
2012-09-28,  16.6, 351.3, 416.9
2012-09-29,  18.7, 317.7, 385.1
2012-09-30,  19.6, 287.8, 357.3
2012-10-01,  19.7, 338.7, 401.6
2012-10-02,  15.7, 352.9, 411.0
2012-10-03,  15.1, 350.8, 422.0
2012-10-04,  13.9, 349.4, 439.0
2012-10-05,  19.8, 352.1, 416.8
2012-10-06,  19.4, 322.3, 384.9
2012-10-07,  16.4, 296.2, 357.2
2012-10-08,  18.3, 301.4, 401.5
2012-10-09,  19.8, 341.2, 410.9
2012-10-10,  12.7, 349.9, 450.6
2012-10-11,  14.7, 348.0, 429.3
2012-10-12,  17.1, 344.0, 416.6
2012-10-13,  19.5, 315.5, 384.8
2012-10-14,  20.7, 290.3, 357.0
2012-10-15,  21.6, 339.2, 401.3
2012-10-16,  16.4, 348.1, 410.7
2012-10-17,  17.7, 347.8, 417.0
2012-10-18,  15.3, 346.2, 421.9
2012-10-19,  18.6, 355.9, 416.5
2012-10-20,  18.4, 324.3, 384.6
2012-10-21,  19.2, 286.1, 356.9
2012-10-22,  17.5, 337.3, 401.2
2012-10-23,  16.0, 342.2, 410.6
2012-10-24,  17.5, 339.5, 416.8
2012-10-25,  18.7, 343.0, 419.4
2012-10-26,  23.2, 353.4, 434.4
2012-10-27,  23.5, 335.3, 407.0
2012-10-28,  22.2, 305.9, 359.7
2012-10-29,  20.4, 348.7, 401.1
2012-10-30,  19.5, 347.4, 410.5
2012-10-31,  18.5, 348.4, 416.7
2012-11-01,  21.6, 354.2, 419.3
2012-11-02,  21.5, 360.6, 416.2
2012-11-03,  24.6, 342.7, 423.4
2012-11-04,  22.7, 313.2, 367.1
2012-11-05,  26.9, 384.5, 474.6
2012-11-06,  28.9, 413.1, 514.0
2012-11-07,  29.6, 426.8, 530.8
2012-11-08,  29.6, 442.5, 533.4
2012-11-09,  22.8, 393.1, 428.1
2012-11-10,  15.7, 318.8, 384.2
2012-11-11,  17.1, 284.9, 356.4
2012-11-12,  17.5, 334.6, 400.8
2012-11-13,  17.1, 343.8, 410.2
2012-11-14,  20.1, 350.6, 416.4
2012-11-15,  21.2, 356.8, 419.0
2012-11-16,  22.9, 366.2, 429.4
2012-11-17,  24.4, 342.1, 420.1
2012-11-18,  21.9, 312.1, 356.3
2012-11-19,  23.4, 370.2, 421.7
2012-11-20,  23.7, 387.8, 435.6
2012-11-21,  27.0, 418.8, 491.4
2012-11-22,  24.4, 384.9, 454.9
2012-11-23,  19.0, 355.5, 415.8
2012-11-24,  19.7, 323.4, 383.9
2012-11-25,  18.6, 290.5, 356.2
2012-11-26,  19.0, 301.8, 400.5
2012-11-27,  24.3, 382.5, 444.5
2012-11-28,  23.4, 388.9, 437.2
2012-11-29,  21.0, 365.2, 418.7
2012-11-30,  22.6, 362.9, 424.6
2012-12-01,  23.1, 337.6, 400.3
2012-12-02,  26.1, 339.1, 417.6
2012-12-03,  26.4, 415.0, 466.5
2012-12-04,  26.8, 415.9, 481.9
2012-12-05,  28.0, 431.7, 506.2
2012-12-06,  23.8, 425.9, 445.6
2012-12-07,  21.6, 364.0, 415.5
2012-12-08,  24.0, 326.1, 413.7
2012-12-09,  25.1, 338.0, 402.5
2012-12-10,  25.6, 410.1, 454.3
2012-12-11,  23.4, 398.7, 430.6
2012-12-12,  25.5, 432.6, 468.4
2012-12-13,  23.8, 417.5, 445.5
2012-12-14,  24.4, 419.3, 451.4
2012-12-15,  26.9, 390.0, 457.2
2012-12-16,  23.7, 352.8, 381.3
2012-12-17,  21.6, 376.9, 400.1
2012-12-18,  20.4, 379.5, 409.5
2012-12-19,  23.3, 391.5, 435.2
2012-12-20,  22.7, 365.9, 428.8
2012-12-21,  22.3, 362.4, 419.7
2012-12-22,  24.7, 352.8, 423.9
2012-12-23,  26.4, 359.6, 421.7
2012-12-24,  31.2, 404.0, 538.2
2012-12-25,  27.0, 315.6, 484.5
2012-12-26,  20.6, 342.2, 415.6
2012-12-27,  20.0, 343.5, 418.1
2012-12-28,  22.9, 351.7, 428.6
2012-12-29,  24.8, 345.1, 425.3
2012-12-30,  28.4, 352.7, 451.7
2012-12-31,  26.7, 359.2, 470.4
2013-01-01,  17.1, 258.1, 409.2
2013-01-02,  17.5, 317.7, 415.4
2013-01-03,  22.0, 346.4, 418.0
2013-01-04,  26.6, 381.9, 484.1
2013-01-05,  25.3, 357.3, 432.7
2013-01-06,  26.4, 331.3, 421.5
2013-01-07,  28.8, 403.6, 501.9
2013-01-08,  24.8, 399.3, 451.1
2013-01-09,  26.0, 408.4, 475.4
2013-01-10,  27.3, 426.1, 497.5
2013-01-11,  27.2, 429.7, 492.9
2013-01-12,  22.2, 386.1, 386.0
2013-01-13,  26.2, 357.1, 418.3
2013-01-14,  26.8, 413.8, 471.7
2013-01-15,  26.5, 428.9, 476.5
2013-01-16,  26.5, 429.1, 482.8
2013-01-17,  25.3, 413.2, 467.3
2013-01-18,  24.9, 407.7, 458.2
2013-01-19,  21.3, 352.0, 382.8
2013-01-20,  22.0, 311.5, 355.0
2013-01-21,  23.8, 371.3, 426.4
2013-01-22,  25.6, 400.5, 462.9
2013-01-23,  26.6, 432.6, 484.1
2013-01-24,  30.6, 443.4, 546.8
2013-01-25,  20.1, 370.1, 414.5
2013-01-26,  20.7, 334.8, 382.7
2013-01-27,  25.3, 327.9, 404.5
2013-01-28,  29.7, 419.7, 515.0
2013-01-29,  29.0, 445.2, 513.8
2013-01-30,  28.5, 455.7, 512.5
2013-01-31,  27.9, 409.6, 506.1
2013-02-01,  30.6, 455.7, 543.6
2013-02-02,  26.5, 376.2, 450.2
2013-02-03,  20.2, 318.6, 354.8
2013-02-04,  21.4, 371.8, 399.1
2013-02-05,  23.2, 399.0, 426.5
2013-02-06,  25.3, 412.5, 464.3
2013-02-07,  25.3, 420.3, 466.9
2013-02-08,  26.8, 429.1, 486.4
2013-02-09,  27.4, 398.3, 463.5
2013-02-10,  27.2, 362.9, 432.8
2013-02-11,  25.4, 350.3, 450.0
2013-02-12,  28.6, 379.5, 507.5
2013-02-13,  27.3, 419.5, 494.2
2013-02-14,  25.9, 421.2, 475.8
2013-02-15,  26.8, 439.5, 486.2
2013-02-16,  28.8, 415.5, 484.4
2013-02-17,  27.3, 355.6, 434.1
2013-02-18,  22.0, 351.8, 398.8
2013-02-19,  18.8, 348.6, 408.2
2013-02-20,  20.5, 318.1, 414.4
2013-02-21,  22.2, 354.1, 420.0
2013-02-22,  22.9, 365.2, 427.5
2013-02-23,  24.1, 348.6, 413.7
2013-02-24,  24.9, 328.3, 397.9
2013-02-25,  19.5, 348.7, 398.7
2013-02-26,  18.2, 346.7, 408.1
2013-02-27,  17.8, 354.6, 414.3
2013-02-28,  21.7, 366.0, 416.9
2013-03-01,  23.7, 380.9, 439.3
2013-03-02,  23.3, 336.6, 401.5
2013-03-03,  19.5, 291.8, 354.2
2013-03-04,  18.0, 332.5, 398.5
2013-03-05,  20.0, 345.3, 407.9
2013-03-06,  23.2, 359.7, 432.2
2013-03-07,  22.7, 378.6, 427.3
2013-03-08,  24.9, 394.6, 457.2
2013-03-09,  25.4, 377.8, 432.9
2013-03-10,  23.6, 317.2, 378.1
2013-03-11,  19.7, 358.4, 398.4
2013-03-12,  19.2, 355.4, 407.8
2013-03-13,  16.8, 345.9, 414.0
2013-03-14,  15.4, 340.6, 417.8
2013-03-15,  15.8, 343.3, 413.5
2013-03-16,  13.6, 315.6, 404.4
2013-03-17,  16.1, 289.4, 353.9
2013-03-18,  18.3, 336.0, 398.2
2013-03-19,  19.9, 344.8, 407.6
2013-03-20,  19.4, 349.4, 413.9
2013-03-21,  22.8, 352.7, 428.5
2013-03-22,  17.7, 350.9, 413.4
2013-03-23,  20.6, 325.1, 381.5
2013-03-24,  21.1, 296.1, 353.8
2013-03-25,  22.0, 348.0, 398.1
2013-03-26,  19.8, 353.1, 407.5
2013-03-27,  18.7, 352.0, 413.7
2013-03-28,  19.8, 344.4, 416.3
2013-03-29,  21.3, 302.0, 413.2
2013-03-30,  23.1, 314.9, 397.9
2013-03-31,  24.8, 298.9, 395.7
2013-04-01,  22.5, 298.3, 405.5
2013-04-02,  21.1, 292.0, 407.4
2013-04-03,  20.7, 333.4, 413.6
2013-04-04,  19.3, 340.3, 416.2
2013-04-05,  21.3, 344.4, 413.1
2013-04-06,  17.5, 316.3, 381.3
2013-04-07,  14.3, 287.9, 367.8
2013-04-08,  16.4, 339.1, 397.8
2013-04-09,  18.1, 347.4, 407.2
2013-04-10,  18.7, 351.0, 413.4
2013-04-11,  18.8, 355.5, 416.0
2013-04-12,  17.0, 346.7, 412.9
2013-04-13,  13.5, 320.5, 405.0
2013-04-14,  18.3, 290.1, 353.3
2013-04-15,  19.8, 337.7, 397.7
2013-04-16,  15.1, 349.1, 411.9
2013-04-17,  17.3, 354.1, 413.3
2013-04-18,  19.7, 352.6, 415.9
2013-04-19,  22.0, 354.0, 412.8
2013-04-20,  19.7, 323.7, 381.0
2013-04-21,  20.9, 295.8, 353.2
2013-04-22,  21.2, 349.1, 397.5
2013-04-23,  21.1, 359.9, 406.9
2013-04-24,  20.6, 360.6, 413.2
2013-04-25,  21.6, 362.1, 415.7
2013-04-26,  20.9, 361.5, 412.7
2013-04-27,  21.8, 329.1, 380.8
2013-04-28,  19.5, 297.4, 353.1
2013-04-29,  18.1, 345.1, 397.4
2013-04-30,  17.2, 350.2, 406.8
2013-05-01,  18.8, 290.0, 413.0
2013-05-02,  20.3, 348.4, 415.6
2013-05-03,  16.5, 360.1, 412.5
2013-05-04,  14.7, 325.6, 390.3
2013-05-05,  16.0, 294.0, 352.9
2013-05-06,  18.1, 344.5, 397.3
2013-05-07,  12.5, 353.1, 442.5
2013-05-08,  17.0, 356.0, 412.9
2013-05-09,  18.6, 351.5, 415.5
2013-05-10,  19.8, 351.7, 412.4
2013-05-11,  20.1, 322.7, 380.5
2013-05-12,  15.9, 295.5, 352.8
2013-05-13,  16.4, 348.4, 397.1
2013-05-14,  18.7, 357.4, 406.5
2013-05-15,  11.6, 375.0, 459.4
2013-05-16,   9.2, 390.4, 490.6
2013-05-17,   9.2, 392.3, 487.6
2013-05-18,  10.1, 369.3, 445.0
2013-05-19,  12.0, 336.3, 394.5
2013-05-20,  10.5, 388.7, 456.7
2013-05-21,  11.5, 392.9, 454.2
2013-05-22,  13.1, 393.3, 441.3
2013-05-23,  14.6, 387.4, 425.9
2013-05-24,  14.0, 378.8, 430.0
2013-05-25,  14.9, 327.1, 387.4
2013-05-26,  15.8, 314.8, 352.5
2013-05-27,  14.3, 364.1, 411.2
2013-05-28,  15.6, 374.3, 406.2
2013-05-29,  15.5, 374.0, 412.5
2013-05-30,  13.3, 380.0, 441.3
2013-05-31,  16.4, 373.7, 412.0
2013-06-01,  14.4, 340.1, 393.3
2013-06-02,  13.7, 319.7, 373.9
2013-06-03,  15.2, 369.8, 400.3
2013-06-04,  16.9, 371.9, 406.1
2013-06-05,  17.7, 371.1, 412.3
2013-06-06,  11.4, 380.4, 463.9
2013-06-07,  13.9, 382.7, 430.9
2013-06-08,  10.3, 356.2, 442.2
2013-06-09,  13.9, 329.9, 371.3
2013-06-10,  16.4, 367.9, 396.5
2013-06-11,  16.5, 373.6, 405.9
2013-06-12,  19.7, 363.5, 412.2
2013-06-13,  20.6, 359.3, 414.8
2013-06-14,  15.0, 371.0, 417.7
2013-06-15,  11.6, 356.3, 426.5
2013-06-16,  11.0, 332.8, 405.9
2013-06-17,   8.6, 394.8, 478.9
2013-06-18,  12.3, 403.1, 444.1
2013-06-19,   6.9, 417.5, 514.9
2013-06-20,   7.2, 380.1, 513.9
2013-06-21,   8.5, 366.2, 495.2
2013-06-22,  11.4, 362.9, 428.7
2013-06-23,   9.3, 352.4, 426.1
2013-06-24,   9.6, 409.2, 466.8
2013-06-25,  10.4, 419.9, 466.6
2013-06-26,  11.4, 413.6, 460.9
2013-06-27,  13.2, 402.6, 442.0
2013-06-28,  13.8, 394.6, 431.7
2013-06-29,  13.8, 359.1, 399.9
2013-06-30,  11.1, 337.0, 404.4
2013-07-01,  10.9, 388.3, 451.1
2013-07-02,  15.0, 391.2, 411.5
2013-07-03,  16.0, 381.1, 411.8
2013-07-04,  16.6, 374.1, 414.3
2013-07-05,  14.9, 378.7, 418.4
2013-07-06,  14.1, 355.4, 396.2
2013-07-07,   8.9, 345.4, 430.6
2013-07-08,   8.0, 397.5, 485.7
2013-07-09,   9.8, 372.9, 473.5
2013-07-10,  13.2, 400.4, 439.1
2013-07-11,  16.0, 394.7, 414.2
2013-07-12,  12.3, 392.8, 449.4
2013-07-13,  13.6, 359.8, 402.0
2013-07-14,  11.8, 332.5, 395.7
2013-07-15,  10.0, 387.6, 461.6
2013-07-16,  16.0, 379.2, 405.2
2013-07-17,  17.5, 365.2, 411.5
2013-07-18,  12.2, 392.9, 453.5
2013-07-19,   7.1, 418.5, 511.4
2013-07-20,   9.0, 387.5, 456.9
2013-07-21,   4.2, 382.5, 486.5
2013-07-22,   5.2, 451.9, 518.8
2013-07-23,   6.5, 450.6, 512.7
2013-07-24,   7.7, 440.0, 504.6
2013-07-25,  10.1, 428.8, 478.5
2013-07-26,  11.5, 423.0, 458.7
2013-07-27,  15.5, 363.6, 379.0
2013-07-28,  13.2, 328.0, 378.7
2013-07-29,  13.1, 376.5, 424.3
2013-07-30,  14.3, 380.5, 419.3
2013-07-31,  18.1, 367.0, 411.2
2013-08-01,  13.2, 392.2, 441.3
2013-08-02,   9.7, 401.5, 480.0
2013-08-03,   9.6, 369.3, 449.4
2013-08-04,  12.8, 331.2, 383.4
2013-08-05,  15.6, 374.9, 395.4
2013-08-06,  12.7, 379.6, 438.3
2013-08-07,  18.1, 372.5, 411.0
2013-08-08,  14.6, 379.8, 424.4
2013-08-09,   9.7, 396.2, 479.9
2013-08-10,  10.1, 372.3, 443.3
2013-08-11,  12.4, 340.3, 388.0
2013-08-12,  12.5, 394.3, 431.1
2013-08-13,   6.6, 426.3, 511.1
2013-08-14,   8.3, 425.3, 497.0
2013-08-15,  10.7, 421.3, 470.9
2013-08-16,  13.8, 403.6, 430.7
2013-08-17,  11.0, 366.9, 432.4
2013-08-18,  14.4, 323.7, 364.0
2013-08-19,  17.8, 314.3, 395.1
2013-08-20,  18.2, 350.4, 404.5
2013-08-21,  18.3, 357.7, 410.8
2013-08-22,  11.6, 386.7, 460.0
2013-08-23,   7.0, 416.6, 511.9
2013-08-24,   7.6, 394.5, 472.9
2013-08-25,   7.8, 366.0, 442.7
2013-08-26,   6.3, 425.2, 505.0
2013-08-27,   8.7, 421.2, 485.7
2013-08-28,  16.3, 390.4, 410.6
2013-08-29,  19.2, 363.8, 413.2
2013-08-30,  19.1, 353.6, 410.1
2013-08-31,  19.9, 321.6, 378.3
2013-09-01,  19.3, 293.4, 350.5
2013-09-02,  16.9, 345.6, 394.9
2013-09-03,  11.7, 366.9, 449.7
2013-09-04,  10.0, 382.8, 476.2
2013-09-05,  13.3, 383.6, 439.4
2013-09-06,  16.7, 369.1, 410.0
2013-09-07,  17.6, 334.2, 378.2
2013-09-08,  19.2, 305.7, 350.4
2013-09-09,  21.0, 360.8, 394.7
2013-09-10,  29.4, 387.0, 515.3
2013-09-11,  24.8, 390.6, 452.4
2013-09-12,  17.6, 377.5, 412.9
2013-09-13,  11.0, 382.8, 463.6
2013-09-14,   8.8, 373.7, 458.1
2013-09-15,   8.9, 356.5, 429.2
2013-09-16,   7.7, 425.7, 487.8
2013-09-17,   8.6, 426.5, 486.5
2013-09-18,  12.1, 409.1, 450.8
2013-09-19,  14.2, 384.0, 428.3
2013-09-20,  16.5, 368.9, 409.7
2013-09-21,  13.5, 352.4, 401.8
2013-09-22,  10.5, 333.0, 409.9
2013-09-23,  10.4, 386.7, 455.4
2013-09-24,  10.8, 390.5, 460.0
2013-09-25,  12.7, 385.5, 443.5
2013-09-26,  14.9, 369.8, 419.8
2013-09-27,  15.7, 365.8, 409.6
2013-09-28,  16.4, 343.6, 377.7
2013-09-29,  10.7, 327.5, 407.4
2013-09-30,  11.5, 385.7, 442.1
2013-10-01,  12.0, 389.8, 445.5
2013-10-02,  13.6, 378.3, 432.6
2013-10-03,  15.4, 373.8, 413.7
2013-10-04,  16.3, 364.4, 409.4
2013-10-05,  14.3, 328.8, 391.9
2013-10-06,  16.7, 295.7, 349.8
2013-10-07,  18.4, 343.5, 394.1
2013-10-08,  20.2, 355.7, 403.5
2013-10-09,  21.0, 360.1, 409.8
2013-10-10,  19.0, 359.9, 412.4
2013-10-11,  17.8, 357.3, 409.3
2013-10-12,  18.5, 325.6, 377.4
2013-10-13,  19.5, 293.7, 349.7
2013-10-14,  21.4, 302.2, 394.0
2013-10-15,  21.8, 360.2, 403.4
2013-10-16,  23.9, 372.0, 438.2
2013-10-17,  23.4, 370.5, 433.3
2013-10-18,  19.8, 373.0, 409.1
2013-10-19,  21.9, 351.4, 377.3
2013-10-20,  21.9, 315.6, 349.5
2013-10-21,  16.1, 353.4, 393.9
2013-10-22,  17.0, 359.0, 403.3
2013-10-23,  20.1, 372.5, 409.5
2013-10-24,  13.2, 352.5, 439.6
2013-10-25,  13.0, 352.8, 438.9
2013-10-26,  19.4, 329.4, 377.2
2013-10-27,  18.4, 296.4, 349.4
2013-10-28,  18.3, 352.7, 393.7
2013-10-29,  20.8, 367.2, 403.1
2013-10-30,  20.2, 379.7, 409.4
2013-10-31,  19.5, 377.6, 411.9
2013-11-01,  19.7, 366.0, 408.9
2013-11-02,  18.2, 325.5, 377.0
2013-11-03,  18.3, 293.9, 349.3
2013-11-04,  16.3, 349.2, 393.6
2013-11-05,  19.0, 364.5, 403.0
2013-11-06,  22.0, 374.1, 409.2
2013-11-07,  19.4, 376.7, 411.8
2013-11-08,  18.2, 376.1, 408.7
2013-11-09,  20.3, 342.7, 376.9
2013-11-10,  22.6, 312.4, 358.1
2013-11-11,  20.1, 352.0, 393.4
2013-11-12,  22.1, 364.6, 404.3
2013-11-13,  21.9, 377.6, 409.1
2013-11-14,  26.5, 409.3, 479.3
2013-11-15,  22.4, 378.8, 414.6
2013-11-16,  18.4, 333.1, 376.7
2013-11-17,  22.6, 311.7, 358.0
2013-11-18,  24.4, 380.9, 429.4
2013-11-19,  20.3, 374.1, 402.7
2013-11-20,  20.3, 378.4, 408.9
2013-11-21,  21.4, 388.4, 411.5
2013-11-22,  23.4, 397.3, 429.5
2013-11-23,  24.5, 373.5, 414.2
2013-11-24,  26.6, 357.0, 418.0
2013-11-25,  23.9, 336.8, 421.7
2013-11-26,  18.5, 368.8, 402.6
2013-11-27,  16.5, 362.2, 408.8
2013-11-28,  20.4, 365.0, 411.4
2013-11-29,  20.8, 373.2, 408.3
2013-11-30,  25.0, 359.1, 421.6
2013-12-01,  25.6, 345.2, 402.8
2013-12-02,  27.5, 427.7, 475.7
2013-12-03,  18.2, 372.3, 402.4
2013-12-04,  24.0, 402.1, 438.7
2013-12-05,  22.4, 408.5, 417.2
2013-12-06,  18.1, 390.2, 408.2
2013-12-07,  24.8, 383.1, 418.4
2013-12-08,  29.3, 372.4, 458.3
2013-12-09,  24.0, 389.9, 422.9
2013-12-10,  19.4, 387.3, 402.3
2013-12-11,  23.3, 402.4, 428.0
2013-12-12,  24.7, 411.8, 451.7
2013-12-13,  26.5, 434.8, 475.7
2013-12-14,  27.6, 423.7, 460.3
2013-12-15,  29.8, 406.2, 465.6
2013-12-16,  28.8, 476.1, 494.9
2013-12-17,  30.7, 490.5, 532.9
2013-12-18,  28.3, 466.5, 503.1
2013-12-19,  27.0, 459.6, 486.1
2013-12-20,  26.9, 465.0, 481.5
2013-12-21,  27.1, 441.8, 452.7
2013-12-22,  29.0, 425.5, 453.5
2013-12-23,  30.1, 490.8, 514.3
2013-12-24,  30.4, 457.3, 528.2
2013-12-25,  32.7, 414.6, 569.1
2013-12-26,  32.7, 487.0, 571.6
2013-12-27,  29.0, 479.0, 512.9
2013-12-28,  29.4, 456.0, 487.1
2013-12-29,  31.8, 426.8, 495.4
2013-12-30,  31.7, 480.6, 538.3
2013-12-31,  27.5, 394.3, 484.5
2014-01-01,  28.4, 366.2, 504.3
2014-01-02,  24.2, 386.6, 443.7
2014-01-03,  19.7, 346.9, 407.6
2014-01-04,  22.9, 340.4, 389.3
2014-01-05,  26.7, 356.3, 418.6
2014-01-06,  29.6, 455.0, 506.5
2014-01-07,  25.6, 450.8, 455.8
2014-01-08,  22.8, 409.7, 420.0
2014-01-09,  26.8, 442.8, 482.7
2014-01-10,  27.3, 439.6, 487.1
2014-01-11,  22.3, 356.7, 380.1
2014-01-12,  19.2, 315.1, 347.8
2014-01-13,  23.7, 387.1, 417.7
2014-01-14,  25.6, 429.7, 455.7
2014-01-15,  28.3, 463.4, 502.5
2014-01-16,  29.9, 489.8, 529.1
2014-01-17,  30.8, 503.6, 539.6
2014-01-18,  32.9, 477.9, 539.3
2014-01-19,  27.7, 412.9, 433.4
2014-01-20,  29.6, 492.2, 506.3
2014-01-21,  26.2, 481.1, 464.6
2014-01-22,  27.3, 495.5, 487.3
2014-01-23,  32.6, 507.6, 569.6
2014-01-24,  25.4, 392.4, 458.3
2014-01-25,  17.4, 324.1, 375.3
2014-01-26,  22.2, 309.8, 350.6
2014-01-27,  25.5, 397.6, 444.5
2014-01-28,  24.1, 411.7, 432.9
2014-01-29,  24.8, 416.2, 449.6
2014-01-30,  27.0, 438.3, 485.3
2014-01-31,  28.2, 466.1, 500.2
2014-02-01,  25.0, 406.4, 420.3
2014-02-02,  23.0, 358.1, 362.5
2014-02-03,  21.9, 400.3, 391.8
2014-02-04,  23.8, 415.7, 428.2
2014-02-05,  28.4, 440.0, 503.6
2014-02-06,  20.5, 394.8, 410.0
2014-02-07,  23.7, 404.6, 432.4
2014-02-08,  27.0, 410.8, 450.2
2014-02-09,  24.3, 362.5, 381.9
2014-02-10,  23.9, 414.4, 420.2
2014-02-11,  21.7, 413.9, 401.0
2014-02-12,  23.1, 412.1, 423.8
2014-02-13,  22.6, 386.8, 418.8
2014-02-14,  19.9, 358.1, 406.7
2014-02-15,  21.4, 324.5, 374.9
2014-02-16,  23.3, 309.9, 366.7
2014-02-17,  24.9, 373.6, 435.1
2014-02-18,  25.7, 392.5, 456.5
2014-02-19,  24.6, 394.8, 446.2
2014-02-20,  24.2, 394.3, 442.8
2014-02-21,  24.7, 395.4, 447.2
2014-02-22,  23.5, 353.3, 397.3
2014-02-23,  22.6, 329.1, 356.0
2014-02-24,  24.5, 384.5, 428.9
2014-02-25,  18.8, 356.4, 400.7
2014-02-26,  18.2, 347.7, 407.0
2014-02-27,  18.6, 348.0, 409.5
2014-02-28,  19.7, 355.5, 406.5
2014-03-01,  21.5, 328.1, 374.6
2014-03-02,  20.6, 303.1, 346.9
2014-03-03,  22.3, 302.3, 395.7
2014-03-04,  22.4, 309.3, 406.6
2014-03-05,  24.1, 364.0, 438.4
2014-03-06,  22.5, 368.2, 416.9
2014-03-07,  20.7, 367.7, 406.3
2014-03-08,  21.8, 339.8, 374.5
2014-03-09,  21.7, 309.6, 346.7
2014-03-10,  19.2, 341.8, 391.0
2014-03-11,  19.3, 353.9, 400.4
2014-03-12,  22.3, 369.0, 411.2
2014-03-13,  23.5, 381.2, 431.8
2014-03-14,  22.6, 378.5, 415.2
2014-03-15,  22.2, 330.4, 377.4
2014-03-16,  23.0, 311.8, 361.6
2014-03-17,  22.0, 359.4, 390.9
2014-03-18,  16.4, 348.2, 400.3
2014-03-19,  17.6, 345.9, 406.5
2014-03-20,  19.5, 350.1, 409.1
2014-03-21,  16.8, 348.4, 406.0
2014-03-22,  14.4, 318.7, 387.4
2014-03-23,  18.2, 291.6, 346.4
2014-03-24,  19.0, 297.8, 390.8
2014-03-25,  20.5, 350.0, 400.2
2014-03-26,  21.3, 362.3, 406.4
2014-03-27,  22.1, 369.8, 410.5
2014-03-28,  23.1, 375.1, 422.4
2014-03-29,  24.6, 350.5, 413.1
2014-03-30,  21.0, 314.1, 346.3
2014-03-31,  16.1, 351.8, 390.6
2014-04-01,  18.8, 359.6, 400.0
2014-04-02,  21.0, 322.5, 406.3
2014-04-03,  23.0, 367.5, 423.9
2014-04-04,  24.4, 385.4, 441.8
2014-04-05,  22.1, 356.6, 375.4
2014-04-06,  22.4, 326.7, 352.2
2014-04-07,  22.9, 379.3, 404.0
2014-04-08,  21.4, 371.5, 399.9
2014-04-09,  20.2, 358.1, 406.1
2014-04-10,  18.7, 331.7, 408.7
2014-04-11,  16.5, 348.3, 405.6
2014-04-12,  14.7, 325.5, 383.3
2014-04-13,  13.7, 309.9, 367.5
2014-04-14,  13.7, 353.2, 411.9
2014-04-15,  16.5, 358.8, 399.7
2014-04-16,  19.2, 354.6, 406.0
2014-04-17,  19.5, 348.8, 408.6
2014-04-18,  14.0, 306.2, 423.4
2014-04-19,  16.2, 316.2, 373.6
2014-04-20,  16.9, 301.2, 345.9
2014-04-21,  19.6, 351.5, 390.2
2014-04-22,  14.7, 359.2, 409.2
2014-04-23,  16.2, 359.6, 405.8
2014-04-24,  17.0, 360.5, 408.4
2014-04-25,  16.8, 358.4, 405.3
2014-04-26,  17.0, 334.3, 373.5
2014-04-27,  18.5, 306.7, 345.7
2014-04-28,  19.5, 354.3, 390.1
2014-04-29,  16.8, 364.7, 399.5
2014-04-30,  18.3, 360.5, 405.7
2014-05-01,  17.1, 290.8, 408.3
2014-05-02,  17.9, 304.0, 405.2
2014-05-03,  20.0, 315.2, 373.4
2014-05-04,  16.5, 302.0, 345.6
2014-05-05,  15.7, 354.0, 389.9
2014-05-06,  17.7, 362.5, 399.3
2014-05-07,  18.2, 363.1, 405.5
2014-05-08,  14.5, 369.2, 420.1
2014-05-09,  16.0, 364.2, 405.1
2014-05-10,  18.6, 335.0, 373.2
2014-05-11,  16.8, 314.8, 345.5
2014-05-12,  17.4, 362.5, 389.8
2014-05-13,  18.2, 357.1, 399.2
2014-05-14,  17.4, 361.9, 405.4
2014-05-15,  17.7, 364.9, 408.0
2014-05-16,  14.9, 368.1, 412.1
2014-05-17,  13.7, 342.1, 394.6
2014-05-18,  12.9, 322.4, 376.4
2014-05-19,  13.6, 375.3, 412.4
2014-05-20,  12.0, 395.4, 440.9
2014-05-21,  13.2, 404.8, 432.8
2014-05-22,  11.7, 408.7, 453.3
2014-05-23,   9.4, 411.6, 477.7
2014-05-24,  11.2, 381.5, 424.3
2014-05-25,  12.8, 343.7, 377.5
2014-05-26,  12.5, 395.8, 425.4
2014-05-27,  11.3, 406.1, 449.1
2014-05-28,  12.7, 403.2, 438.6
2014-05-29,  14.8, 395.8, 416.1
